period,year,month,branch_id,account_id,budget_amount
2024-11,2024,11,B032,8,20783.47
2024-11,2024,11,B032,9,16626.77
2024-11,2024,11,B032,10,26325.72
2024-11,2024,11,B032,11,37718.14
2024-11,2024,11,B032,12,11546.37
2024-11,2024,11,B032,13,-10902.28
2024-11,2024,11,B032,14,-8046.92
2024-11,2024,11,B032,15,-7268.18
2024-11,2024,11,B032,16,-72096.64
2024-11,2024,11,B032,17,-15449.28
2024-11,2024,11,B032,18,-14161.84
2024-11,2024,11,B032,19,-13009.92
2024-11,2024,11,B032,20,-5962.88
2024-11,2024,11,B032,21,-5149.76
2024-11,2024,11,B032,22,-3794.56
2024-11,2024,11,B032,23,-16804.48
2024-11,2024,11,B032,24,-8402.24
2024-11,2024,11,B032,25,-7589.12
2024-11,2024,11,B032,26,-4878.72
2024-11,2024,11,B032,27,-14094.08
2024-11,2024,11,B032,28,-4336.64
2024-11,2024,11,B032,29,-6545.62
2024-11,2024,11,B032,30,-8822.35
2024-11,2024,11,B032,31,-3415.1
2024-11,2024,11,B032,32,-4878.72
2024-11,2024,11,B032,33,-3794.56
2024-11,2024,11,B032,34,-5691.84
2024-11,2024,11,B032,35,-7860.16
2024-11,2024,11,B032,36,-3252.48
2024-11,2024,11,B032,37,-2981.44
2024-11,2024,11,B032,38,-9931.68
2024-11,2024,11,B032,39,-3659.04
2024-11,2024,11,B032,40,-22163.33
2024-11,2024,11,B033,1,97502.68
2024-11,2024,11,B033,2,74409.94
2024-11,2024,11,B033,3,53883.06
2024-11,2024,11,B033,4,66712.36
2024-11,2024,11,B033,5,49880.32
2024-11,2024,11,B033,6,24940.16
2024-11,2024,11,B033,7,33253.55
2024-11,2024,11,B033,8,20783.47
2024-11,2024,11,B033,9,16626.77
2024-11,2024,11,B033,10,26325.72
2024-11,2024,11,B033,11,37718.14
2024-11,2024,11,B033,12,11546.37
2024-11,2024,11,B033,13,-10902.28
2024-11,2024,11,B033,14,-8046.92
2024-11,2024,11,B033,15,-7268.18
2024-11,2024,11,B033,16,-72096.64
2024-11,2024,11,B033,17,-15449.28
2024-11,2024,11,B033,18,-14161.84
2024-11,2024,11,B033,19,-13009.92
2024-11,2024,11,B033,20,-5962.88
2024-11,2024,11,B033,21,-5149.76
2024-11,2024,11,B033,22,-3794.56
2024-11,2024,11,B033,23,-16804.48
2024-11,2024,11,B033,24,-8402.24
2024-11,2024,11,B033,25,-7589.12
2024-11,2024,11,B033,26,-4878.72
2024-11,2024,11,B033,27,-14094.08
2024-11,2024,11,B033,28,-4336.64
2024-11,2024,11,B033,29,-6545.62
2024-11,2024,11,B033,30,-8822.35
2024-11,2024,11,B033,31,-3415.1
2024-11,2024,11,B033,32,-4878.72
2024-11,2024,11,B033,33,-3794.56
2024-11,2024,11,B033,34,-5691.84
2024-11,2024,11,B033,35,-7860.16
2024-11,2024,11,B033,36,-3252.48
2024-11,2024,11,B033,37,-2981.44
2024-11,2024,11,B033,38,-9931.68
2024-11,2024,11,B033,39,-3659.04
2024-11,2024,11,B033,40,-22163.33
2024-11,2024,11,B034,1,97502.68
2024-11,2024,11,B034,2,74409.94
2024-11,2024,11,B034,3,53883.06
2024-11,2024,11,B034,4,66712.36
2024-11,2024,11,B034,5,49880.32
2024-11,2024,11,B034,6,24940.16
2024-11,2024,11,B034,7,33253.55
2024-11,2024,11,B034,8,20783.47
2024-11,2024,11,B034,9,16626.77
2024-11,2024,11,B034,10,26325.72
2024-11,2024,11,B034,11,37718.14
2024-11,2024,11,B034,12,11546.37
2024-11,2024,11,B034,13,-10902.28
2024-11,2024,11,B034,14,-8046.92
2024-11,2024,11,B034,15,-7268.18
2024-11,2024,11,B034,16,-72096.64
2024-11,2024,11,B034,17,-15449.28
2024-11,2024,11,B034,18,-14161.84
2024-11,2024,11,B034,19,-13009.92
2024-11,2024,11,B034,20,-5962.88
2024-11,2024,11,B034,21,-5149.76
2024-11,2024,11,B034,22,-3794.56
2024-11,2024,11,B034,23,-16804.48
2024-11,2024,11,B034,24,-8402.24
2024-11,2024,11,B034,25,-7589.12
2024-11,2024,11,B034,26,-4878.72
2024-11,2024,11,B034,27,-14094.08
2024-11,2024,11,B034,28,-4336.64
2024-11,2024,11,B034,29,-6545.62
2024-11,2024,11,B034,30,-8822.35
2024-11,2024,11,B034,31,-3415.1
2024-11,2024,11,B034,32,-4878.72
2024-11,2024,11,B034,33,-3794.56
2024-11,2024,11,B034,34,-5691.84
2024-11,2024,11,B034,35,-7860.16
2024-11,2024,11,B034,36,-3252.48
2024-11,2024,11,B034,37,-2981.44
2024-11,2024,11,B034,38,-9931.68
2024-11,2024,11,B034,39,-3659.04
2024-11,2024,11,B034,40,-22163.33
2024-11,2024,11,B035,1,97502.68
2024-11,2024,11,B035,2,74409.94
2024-11,2024,11,B035,3,53883.06
2024-11,2024,11,B035,4,66712.36
2024-11,2024,11,B035,5,49880.32
2024-11,2024,11,B035,6,24940.16
2024-11,2024,11,B035,7,33253.55
2024-11,2024,11,B035,8,20783.47
2024-11,2024,11,B035,9,16626.77
2024-11,2024,11,B035,10,26325.72
2024-11,2024,11,B035,11,37718.14
2024-11,2024,11,B035,12,11546.37
2024-11,2024,11,B035,13,-10902.28
2024-11,2024,11,B035,14,-8046.92
2024-11,2024,11,B035,15,-7268.18
2024-11,2024,11,B035,16,-72096.64
2024-11,2024,11,B035,17,-15449.28
2024-11,2024,11,B035,18,-14161.84
2024-11,2024,11,B035,19,-13009.92
2024-11,2024,11,B035,20,-5962.88
2024-11,2024,11,B035,21,-5149.76
2024-11,2024,11,B035,22,-3794.56
2024-11,2024,11,B035,23,-16804.48
2024-11,2024,11,B035,24,-8402.24
2024-11,2024,11,B035,25,-7589.12
2024-11,2024,11,B035,26,-4878.72
2024-11,2024,11,B035,27,-14094.08
2024-11,2024,11,B035,28,-4336.64
2024-11,2024,11,B035,29,-6545.62
2024-11,2024,11,B035,30,-8822.35
2024-11,2024,11,B035,31,-3415.1
2024-11,2024,11,B035,32,-4878.72
2024-11,2024,11,B035,33,-3794.56
2024-11,2024,11,B035,34,-5691.84
2024-11,2024,11,B035,35,-7860.16
2024-11,2024,11,B035,36,-3252.48
2024-11,2024,11,B035,37,-2981.44
2024-11,2024,11,B035,38,-9931.68
2024-11,2024,11,B035,39,-3659.04
2024-11,2024,11,B035,40,-22163.33
2024-11,2024,11,B036,1,97502.68
2024-11,2024,11,B036,2,74409.94
2024-11,2024,11,B036,3,53883.06
2024-11,2024,11,B036,4,66712.36
2024-11,2024,11,B036,5,49880.32
2024-11,2024,11,B036,6,24940.16
2024-11,2024,11,B036,7,33253.55
2024-11,2024,11,B036,8,20783.47
2024-11,2024,11,B036,9,16626.77
2024-11,2024,11,B036,10,26325.72
2024-11,2024,11,B036,11,37718.14
2024-11,2024,11,B036,12,11546.37
2024-11,2024,11,B036,13,-10902.28
2024-11,2024,11,B036,14,-8046.92
2024-11,2024,11,B036,15,-7268.18
2024-11,2024,11,B036,16,-72096.64
2024-11,2024,11,B036,17,-15449.28
2024-11,2024,11,B036,18,-14161.84
2024-11,2024,11,B036,19,-13009.92
2024-11,2024,11,B036,20,-5962.88
2024-11,2024,11,B036,21,-5149.76
2024-11,2024,11,B036,22,-3794.56
2024-11,2024,11,B036,23,-16804.48
2024-11,2024,11,B036,24,-8402.24
2024-11,2024,11,B036,25,-7589.12
2024-11,2024,11,B036,26,-4878.72
2024-11,2024,11,B036,27,-14094.08
2024-11,2024,11,B036,28,-4336.64
2024-11,2024,11,B036,29,-6545.62
2024-11,2024,11,B036,30,-8822.35
2024-11,2024,11,B036,31,-3415.1
2024-11,2024,11,B036,32,-4878.72
2024-11,2024,11,B036,33,-3794.56
2024-11,2024,11,B036,34,-5691.84
2024-11,2024,11,B036,35,-7860.16
2024-11,2024,11,B036,36,-3252.48
2024-11,2024,11,B036,37,-2981.44
2024-11,2024,11,B036,38,-9931.68
2024-11,2024,11,B036,39,-3659.04
2024-11,2024,11,B036,40,-22163.33
2024-11,2024,11,B037,1,97502.68
2024-11,2024,11,B037,2,74409.94
2024-11,2024,11,B037,3,53883.06
2024-11,2024,11,B037,4,66712.36
2024-11,2024,11,B037,5,49880.32
2024-11,2024,11,B037,6,24940.16
2024-11,2024,11,B037,7,33253.55
2024-11,2024,11,B037,8,20783.47
2024-11,2024,11,B037,9,16626.77
2024-11,2024,11,B037,10,26325.72
2024-11,2024,11,B037,11,37718.14
2024-11,2024,11,B037,12,11546.37
2024-11,2024,11,B037,13,-10902.28
2024-11,2024,11,B037,14,-8046.92
2024-11,2024,11,B037,15,-7268.18
2024-11,2024,11,B037,16,-72096.64
2024-11,2024,11,B037,17,-15449.28
2024-11,2024,11,B037,18,-14161.84
2024-11,2024,11,B037,19,-13009.92
2024-11,2024,11,B037,20,-5962.88
2024-11,2024,11,B037,21,-5149.76
2024-11,2024,11,B037,22,-3794.56
2024-11,2024,11,B037,23,-16804.48
2024-11,2024,11,B037,24,-8402.24
2024-11,2024,11,B037,25,-7589.12
2024-11,2024,11,B037,26,-4878.72
2024-11,2024,11,B037,27,-14094.08
2024-11,2024,11,B037,28,-4336.64
2024-11,2024,11,B037,29,-6545.62
2024-11,2024,11,B037,30,-8822.35
2024-11,2024,11,B037,31,-3415.1
2024-11,2024,11,B037,32,-4878.72
2024-11,2024,11,B037,33,-3794.56
2024-11,2024,11,B037,34,-5691.84
2024-11,2024,11,B037,35,-7860.16
2024-11,2024,11,B037,36,-3252.48
2024-11,2024,11,B037,37,-2981.44
2024-11,2024,11,B037,38,-9931.68
2024-11,2024,11,B037,39,-3659.04
2024-11,2024,11,B037,40,-22163.33
2024-11,2024,11,B038,1,97502.68
2024-11,2024,11,B038,2,74409.94
2024-11,2024,11,B038,3,53883.06
2024-11,2024,11,B038,4,66712.36
2024-11,2024,11,B038,5,49880.32
2024-11,2024,11,B038,6,24940.16
2024-11,2024,11,B038,7,33253.55
2024-11,2024,11,B038,8,20783.47
2024-11,2024,11,B038,9,16626.77
2024-11,2024,11,B038,10,26325.72
2024-11,2024,11,B038,11,37718.14
2024-11,2024,11,B038,12,11546.37
2024-11,2024,11,B038,13,-10902.28
2024-11,2024,11,B038,14,-8046.92
2024-11,2024,11,B038,15,-7268.18
2024-11,2024,11,B038,16,-72096.64
2024-11,2024,11,B038,17,-15449.28
2024-11,2024,11,B038,18,-14161.84
2024-11,2024,11,B038,19,-13009.92
2024-11,2024,11,B038,20,-5962.88
2024-11,2024,11,B038,21,-5149.76
2024-11,2024,11,B038,22,-3794.56
2024-11,2024,11,B038,23,-16804.48
2024-11,2024,11,B038,24,-8402.24
2024-11,2024,11,B038,25,-7589.12
2024-11,2024,11,B038,26,-4878.72
2024-11,2024,11,B038,27,-14094.08
2024-11,2024,11,B038,28,-4336.64
2024-11,2024,11,B038,29,-6545.62
2024-11,2024,11,B038,30,-8822.35
2024-11,2024,11,B038,31,-3415.1
2024-11,2024,11,B038,32,-4878.72
2024-11,2024,11,B038,33,-3794.56
2024-11,2024,11,B038,34,-5691.84
2024-11,2024,11,B038,35,-7860.16
2024-11,2024,11,B038,36,-3252.48
2024-11,2024,11,B038,37,-2981.44
2024-11,2024,11,B038,38,-9931.68
2024-11,2024,11,B038,39,-3659.04
2024-11,2024,11,B038,40,-22163.33
2024-11,2024,11,B039,1,97502.68
2024-11,2024,11,B039,2,74409.94
2024-11,2024,11,B039,3,53883.06
2024-11,2024,11,B039,4,66712.36
2024-11,2024,11,B039,5,49880.32
2024-11,2024,11,B039,6,24940.16
2024-11,2024,11,B039,7,33253.55
2024-11,2024,11,B039,8,20783.47
2024-11,2024,11,B039,9,16626.77
2024-11,2024,11,B039,10,26325.72
2024-11,2024,11,B039,11,37718.14
2024-11,2024,11,B039,12,11546.37
2024-11,2024,11,B039,13,-10902.28
2024-11,2024,11,B039,14,-8046.92
2024-11,2024,11,B039,15,-7268.18
2024-11,2024,11,B039,16,-72096.64
2024-11,2024,11,B039,17,-15449.28
2024-11,2024,11,B039,18,-14161.84
2024-11,2024,11,B039,19,-13009.92
2024-11,2024,11,B039,20,-5962.88
2024-11,2024,11,B039,21,-5149.76
2024-11,2024,11,B039,22,-3794.56
2024-11,2024,11,B039,23,-16804.48
2024-11,2024,11,B039,24,-8402.24
2024-11,2024,11,B039,25,-7589.12
2024-11,2024,11,B039,26,-4878.72
2024-11,2024,11,B039,27,-14094.08
2024-11,2024,11,B039,28,-4336.64
2024-11,2024,11,B039,29,-6545.62
2024-11,2024,11,B039,30,-8822.35
2024-11,2024,11,B039,31,-3415.1
2024-11,2024,11,B039,32,-4878.72
2024-11,2024,11,B039,33,-3794.56
2024-11,2024,11,B039,34,-5691.84
2024-11,2024,11,B039,35,-7860.16
2024-11,2024,11,B039,36,-3252.48
2024-11,2024,11,B039,37,-2981.44
2024-11,2024,11,B039,38,-9931.68
2024-11,2024,11,B039,39,-3659.04
2024-11,2024,11,B039,40,-22163.33
2024-11,2024,11,B040,1,97502.68
2024-11,2024,11,B040,2,74409.94
2024-11,2024,11,B040,3,53883.06
2024-11,2024,11,B040,4,66712.36
2024-11,2024,11,B040,5,49880.32
2024-11,2024,11,B040,6,24940.16
2024-11,2024,11,B040,7,33253.55
2024-11,2024,11,B040,8,20783.47
2024-11,2024,11,B040,9,16626.77
2024-11,2024,11,B040,10,26325.72
2024-11,2024,11,B040,11,37718.14
2024-11,2024,11,B040,12,11546.37
2024-11,2024,11,B040,13,-10902.28
2024-11,2024,11,B040,14,-8046.92
2024-11,2024,11,B040,15,-7268.18
2024-11,2024,11,B040,16,-72096.64
2024-11,2024,11,B040,17,-15449.28
2024-11,2024,11,B040,18,-14161.84
2024-11,2024,11,B040,19,-13009.92
2024-11,2024,11,B040,20,-5962.88
2024-11,2024,11,B040,21,-5149.76
2024-11,2024,11,B040,22,-3794.56
2024-11,2024,11,B040,23,-16804.48
2024-11,2024,11,B040,24,-8402.24
2024-11,2024,11,B040,25,-7589.12
2024-11,2024,11,B040,26,-4878.72
2024-11,2024,11,B040,27,-14094.08
2024-11,2024,11,B040,28,-4336.64
2024-11,2024,11,B040,29,-6545.62
2024-11,2024,11,B040,30,-8822.35
2024-11,2024,11,B040,31,-3415.1
2024-11,2024,11,B040,32,-4878.72
2024-11,2024,11,B040,33,-3794.56
2024-11,2024,11,B040,34,-5691.84
2024-11,2024,11,B040,35,-7860.16
2024-11,2024,11,B040,36,-3252.48
2024-11,2024,11,B040,37,-2981.44
2024-11,2024,11,B040,38,-9931.68
2024-11,2024,11,B040,39,-3659.04
2024-11,2024,11,B040,40,-22163.33
2024-11,2024,11,B041,1,97502.68
2024-11,2024,11,B041,2,74409.94
2024-11,2024,11,B041,3,53883.06
2024-11,2024,11,B041,4,66712.36
2024-11,2024,11,B041,5,49880.32
2024-11,2024,11,B041,6,24940.16
2024-11,2024,11,B041,7,33253.55
2024-11,2024,11,B041,8,20783.47
2024-11,2024,11,B041,9,16626.77
2024-11,2024,11,B041,10,26325.72
2024-11,2024,11,B041,11,37718.14
2024-11,2024,11,B041,12,11546.37
2024-11,2024,11,B041,13,-10902.28
2024-11,2024,11,B041,14,-8046.92
2024-11,2024,11,B041,15,-7268.18
2024-11,2024,11,B041,16,-72096.64
2024-11,2024,11,B041,17,-15449.28
2024-11,2024,11,B041,18,-14161.84
2024-11,2024,11,B041,19,-13009.92
2024-11,2024,11,B041,20,-5962.88
2024-11,2024,11,B041,21,-5149.76
2024-11,2024,11,B041,22,-3794.56
2024-11,2024,11,B041,23,-16804.48
2024-11,2024,11,B041,24,-8402.24
2024-11,2024,11,B041,25,-7589.12
2024-11,2024,11,B041,26,-4878.72
2024-11,2024,11,B041,27,-14094.08
2024-11,2024,11,B041,28,-4336.64
2024-11,2024,11,B041,29,-6545.62
2024-11,2024,11,B041,30,-8822.35
2024-11,2024,11,B041,31,-3415.1
2024-11,2024,11,B041,32,-4878.72
2024-11,2024,11,B041,33,-3794.56
2024-11,2024,11,B041,34,-5691.84
2024-11,2024,11,B041,35,-7860.16
2024-11,2024,11,B041,36,-3252.48
2024-11,2024,11,B041,37,-2981.44
2024-11,2024,11,B041,38,-9931.68
2024-11,2024,11,B041,39,-3659.04
2024-11,2024,11,B041,40,-22163.33
2024-11,2024,11,B042,1,97502.68
2024-11,2024,11,B042,2,74409.94
2024-11,2024,11,B042,3,53883.06
2024-11,2024,11,B042,4,66712.36
2024-11,2024,11,B042,5,49880.32
2024-11,2024,11,B042,6,24940.16
2024-11,2024,11,B042,7,33253.55
2024-11,2024,11,B042,8,20783.47
2024-11,2024,11,B042,9,16626.77
2024-11,2024,11,B042,10,26325.72
2024-11,2024,11,B042,11,37718.14
2024-11,2024,11,B042,12,11546.37
2024-11,2024,11,B042,13,-10902.28
2024-11,2024,11,B042,14,-8046.92
2024-11,2024,11,B042,15,-7268.18
2024-11,2024,11,B042,16,-72096.64
2024-11,2024,11,B042,17,-15449.28
2024-11,2024,11,B042,18,-14161.84
2024-11,2024,11,B042,19,-13009.92
2024-11,2024,11,B042,20,-5962.88
2024-11,2024,11,B042,21,-5149.76
2024-11,2024,11,B042,22,-3794.56
2024-11,2024,11,B042,23,-16804.48
2024-11,2024,11,B042,24,-8402.24
2024-11,2024,11,B042,25,-7589.12
2024-11,2024,11,B042,26,-4878.72
2024-11,2024,11,B042,27,-14094.08
2024-11,2024,11,B042,28,-4336.64
2024-11,2024,11,B042,29,-6545.62
2024-11,2024,11,B042,30,-8822.35
2024-11,2024,11,B042,31,-3415.1
2024-11,2024,11,B042,32,-4878.72
2024-11,2024,11,B042,33,-3794.56
2024-11,2024,11,B042,34,-5691.84
2024-11,2024,11,B042,35,-7860.16
2024-11,2024,11,B042,36,-3252.48
2024-11,2024,11,B042,37,-2981.44
2024-11,2024,11,B042,38,-9931.68
2024-11,2024,11,B042,39,-3659.04
2024-11,2024,11,B042,40,-22163.33
2024-11,2024,11,B043,1,97502.68
2024-11,2024,11,B043,2,74409.94
2024-11,2024,11,B043,3,53883.06
2024-11,2024,11,B043,4,66712.36
2024-11,2024,11,B043,5,49880.32
2024-11,2024,11,B043,6,24940.16
2024-11,2024,11,B043,7,33253.55
2024-11,2024,11,B043,8,20783.47
2024-11,2024,11,B043,9,16626.77
2024-11,2024,11,B043,10,26325.72
2024-11,2024,11,B043,11,37718.14
2024-11,2024,11,B043,12,11546.37
2024-11,2024,11,B043,13,-10902.28
2024-11,2024,11,B043,14,-8046.92
2024-11,2024,11,B043,15,-7268.18
2024-11,2024,11,B043,16,-72096.64
2024-11,2024,11,B043,17,-15449.28
2024-11,2024,11,B043,18,-14161.84
2024-11,2024,11,B043,19,-13009.92
2024-11,2024,11,B043,20,-5962.88
2024-11,2024,11,B043,21,-5149.76
2024-11,2024,11,B043,22,-3794.56
2024-11,2024,11,B043,23,-16804.48
2024-11,2024,11,B043,24,-8402.24
2024-11,2024,11,B043,25,-7589.12
2024-11,2024,11,B043,26,-4878.72
2024-11,2024,11,B043,27,-14094.08
2024-11,2024,11,B043,28,-4336.64
2024-11,2024,11,B043,29,-6545.62
2024-11,2024,11,B043,30,-8822.35
2024-11,2024,11,B043,31,-3415.1
2024-11,2024,11,B043,32,-4878.72
2024-11,2024,11,B043,33,-3794.56
2024-11,2024,11,B043,34,-5691.84
2024-11,2024,11,B043,35,-7860.16
2024-11,2024,11,B043,36,-3252.48
2024-11,2024,11,B043,37,-2981.44
2024-11,2024,11,B043,38,-9931.68
2024-11,2024,11,B043,39,-3659.04
2024-11,2024,11,B043,40,-22163.33
2024-11,2024,11,B044,1,97502.68
2024-11,2024,11,B044,2,74409.94
2024-11,2024,11,B044,3,53883.06
2024-11,2024,11,B044,4,66712.36
2024-11,2024,11,B044,5,49880.32
2024-11,2024,11,B044,6,24940.16
2024-11,2024,11,B044,7,33253.55
2024-11,2024,11,B044,8,20783.47
2024-11,2024,11,B044,9,16626.77
2024-11,2024,11,B044,10,26325.72
2024-11,2024,11,B044,11,37718.14
2024-11,2024,11,B044,12,11546.37
2024-11,2024,11,B044,13,-10902.28
2024-11,2024,11,B044,14,-8046.92
2024-11,2024,11,B044,15,-7268.18
2024-11,2024,11,B044,16,-72096.64
2024-11,2024,11,B044,17,-15449.28
2024-11,2024,11,B044,18,-14161.84
2024-11,2024,11,B044,19,-13009.92
2024-11,2024,11,B044,20,-5962.88
2024-11,2024,11,B044,21,-5149.76
2024-11,2024,11,B044,22,-3794.56
2024-11,2024,11,B044,23,-16804.48
2024-11,2024,11,B044,24,-8402.24
2024-11,2024,11,B044,25,-7589.12
2024-11,2024,11,B044,26,-4878.72
2024-11,2024,11,B044,27,-14094.08
2024-11,2024,11,B044,28,-4336.64
2024-11,2024,11,B044,29,-6545.62
2024-11,2024,11,B044,30,-8822.35
2024-11,2024,11,B044,31,-3415.1
2024-11,2024,11,B044,32,-4878.72
2024-11,2024,11,B044,33,-3794.56
2024-11,2024,11,B044,34,-5691.84
2024-11,2024,11,B044,35,-7860.16
2024-11,2024,11,B044,36,-3252.48
2024-11,2024,11,B044,37,-2981.44
2024-11,2024,11,B044,38,-9931.68
2024-11,2024,11,B044,39,-3659.04
2024-11,2024,11,B044,40,-22163.33
2024-11,2024,11,B045,1,97502.68
2024-11,2024,11,B045,2,74409.94
2024-11,2024,11,B045,3,53883.06
2024-11,2024,11,B045,4,66712.36
2024-11,2024,11,B045,5,49880.32
2024-11,2024,11,B045,6,24940.16
2024-11,2024,11,B045,7,33253.55
2024-11,2024,11,B045,8,20783.47
2024-11,2024,11,B045,9,16626.77
2024-11,2024,11,B045,10,26325.72
2024-11,2024,11,B045,11,37718.14
2024-11,2024,11,B045,12,11546.37
2024-11,2024,11,B045,13,-10902.28
2024-11,2024,11,B045,14,-8046.92
2024-11,2024,11,B045,15,-7268.18
2024-11,2024,11,B045,16,-72096.64
2024-11,2024,11,B045,17,-15449.28
2024-11,2024,11,B045,18,-14161.84
2024-11,2024,11,B045,19,-13009.92
2024-11,2024,11,B045,20,-5962.88
2024-11,2024,11,B045,21,-5149.76
2024-11,2024,11,B045,22,-3794.56
2024-11,2024,11,B045,23,-16804.48
2024-11,2024,11,B045,24,-8402.24
2024-11,2024,11,B045,25,-7589.12
2024-11,2024,11,B045,26,-4878.72
2024-11,2024,11,B045,27,-14094.08
2024-11,2024,11,B045,28,-4336.64
2024-11,2024,11,B045,29,-6545.62
2024-11,2024,11,B045,30,-8822.35
2024-11,2024,11,B045,31,-3415.1
2024-11,2024,11,B045,32,-4878.72
2024-11,2024,11,B045,33,-3794.56
2024-11,2024,11,B045,34,-5691.84
2024-11,2024,11,B045,35,-7860.16
2024-11,2024,11,B045,36,-3252.48
2024-11,2024,11,B045,37,-2981.44
2024-11,2024,11,B045,38,-9931.68
2024-11,2024,11,B045,39,-3659.04
2024-11,2024,11,B045,40,-22163.33
2024-11,2024,11,B046,1,97502.68
2024-11,2024,11,B046,2,74409.94
2024-11,2024,11,B046,3,53883.06
2024-11,2024,11,B046,4,66712.36
2024-11,2024,11,B046,5,49880.32
2024-11,2024,11,B046,6,24940.16
2024-11,2024,11,B046,7,33253.55
2024-11,2024,11,B046,8,20783.47
2024-11,2024,11,B046,9,16626.77
2024-11,2024,11,B046,10,26325.72
2024-11,2024,11,B046,11,37718.14
2024-11,2024,11,B046,12,11546.37
2024-11,2024,11,B046,13,-10902.28
2024-11,2024,11,B046,14,-8046.92
2024-11,2024,11,B046,15,-7268.18
2024-11,2024,11,B046,16,-72096.64
2024-11,2024,11,B046,17,-15449.28
2024-11,2024,11,B046,18,-14161.84
2024-11,2024,11,B046,19,-13009.92
2024-11,2024,11,B046,20,-5962.88
2024-11,2024,11,B046,21,-5149.76
2024-11,2024,11,B046,22,-3794.56
2024-11,2024,11,B046,23,-16804.48
2024-11,2024,11,B046,24,-8402.24
2024-11,2024,11,B046,25,-7589.12
2024-11,2024,11,B046,26,-4878.72
2024-11,2024,11,B046,27,-14094.08
2024-11,2024,11,B046,28,-4336.64
2024-11,2024,11,B046,29,-6545.62
2024-11,2024,11,B046,30,-8822.35
2024-11,2024,11,B046,31,-3415.1
2024-11,2024,11,B046,32,-4878.72
2024-11,2024,11,B046,33,-3794.56
2024-11,2024,11,B046,34,-5691.84
2024-11,2024,11,B046,35,-7860.16
2024-11,2024,11,B046,36,-3252.48
2024-11,2024,11,B046,37,-2981.44
2024-11,2024,11,B046,38,-9931.68
2024-11,2024,11,B046,39,-3659.04
2024-11,2024,11,B046,40,-22163.33
2024-11,2024,11,B047,1,97502.68
2024-11,2024,11,B047,2,74409.94
2024-11,2024,11,B047,3,53883.06
2024-11,2024,11,B047,4,66712.36
2024-11,2024,11,B047,5,49880.32
2024-11,2024,11,B047,6,24940.16
2024-11,2024,11,B047,7,33253.55
2024-11,2024,11,B047,8,20783.47
2024-11,2024,11,B047,9,16626.77
2024-11,2024,11,B047,10,26325.72
2024-11,2024,11,B047,11,37718.14
2024-11,2024,11,B047,12,11546.37
2024-11,2024,11,B047,13,-10902.28
2024-11,2024,11,B047,14,-8046.92
2024-11,2024,11,B047,15,-7268.18
2024-11,2024,11,B047,16,-72096.64
2024-11,2024,11,B047,17,-15449.28
2024-11,2024,11,B047,18,-14161.84
2024-11,2024,11,B047,19,-13009.92
2024-11,2024,11,B047,20,-5962.88
2024-11,2024,11,B047,21,-5149.76
2024-11,2024,11,B047,22,-3794.56
2024-11,2024,11,B047,23,-16804.48
2024-11,2024,11,B047,24,-8402.24
2024-11,2024,11,B047,25,-7589.12
2024-11,2024,11,B047,26,-4878.72
2024-11,2024,11,B047,27,-14094.08
2024-11,2024,11,B047,28,-4336.64
2024-11,2024,11,B047,29,-6545.62
2024-11,2024,11,B047,30,-8822.35
2024-11,2024,11,B047,31,-3415.1
2024-11,2024,11,B047,32,-4878.72
2024-11,2024,11,B047,33,-3794.56
2024-11,2024,11,B047,34,-5691.84
2024-11,2024,11,B047,35,-7860.16
2024-11,2024,11,B047,36,-3252.48
2024-11,2024,11,B047,37,-2981.44
2024-11,2024,11,B047,38,-9931.68
2024-11,2024,11,B047,39,-3659.04
2024-11,2024,11,B047,40,-22163.33
2024-11,2024,11,B048,1,97502.68
2024-11,2024,11,B048,2,74409.94
2024-11,2024,11,B048,3,53883.06
2024-11,2024,11,B048,4,66712.36
2024-11,2024,11,B048,5,49880.32
2024-11,2024,11,B048,6,24940.16
2024-11,2024,11,B048,7,33253.55
2024-11,2024,11,B048,8,20783.47
2024-11,2024,11,B048,9,16626.77
2024-11,2024,11,B048,10,26325.72
2024-11,2024,11,B048,11,37718.14
2024-11,2024,11,B048,12,11546.37
2024-11,2024,11,B048,13,-10902.28
2024-11,2024,11,B048,14,-8046.92
2024-11,2024,11,B048,15,-7268.18
2024-11,2024,11,B048,16,-72096.64
2024-11,2024,11,B048,17,-15449.28
2024-11,2024,11,B048,18,-14161.84
2024-11,2024,11,B048,19,-13009.92
2024-11,2024,11,B048,20,-5962.88
2024-11,2024,11,B048,21,-5149.76
2024-11,2024,11,B048,22,-3794.56
2024-11,2024,11,B048,23,-16804.48
2024-11,2024,11,B048,24,-8402.24
2024-11,2024,11,B048,25,-7589.12
2024-11,2024,11,B048,26,-4878.72
2024-11,2024,11,B048,27,-14094.08
2024-11,2024,11,B048,28,-4336.64
2024-11,2024,11,B048,29,-6545.62
2024-11,2024,11,B048,30,-8822.35
2024-11,2024,11,B048,31,-3415.1
2024-11,2024,11,B048,32,-4878.72
2024-11,2024,11,B048,33,-3794.56
2024-11,2024,11,B048,34,-5691.84
2024-11,2024,11,B048,35,-7860.16
2024-11,2024,11,B048,36,-3252.48
2024-11,2024,11,B048,37,-2981.44
2024-11,2024,11,B048,38,-9931.68
2024-11,2024,11,B048,39,-3659.04
2024-11,2024,11,B048,40,-22163.33
2024-11,2024,11,B049,1,97502.68
2024-11,2024,11,B049,2,74409.94
